,ExpressId,GlobalId,Class,PredefinedType,Name,Level,x_coordinate,y_coordinate,z_coordinate,Type,Material,Pset_DoorCommon.Reference,Qto_WallBaseQuantities.Height,Pset_RailingCommon.Reference,Qto_CoveringBaseQuantities.GROND,Pset_OpeningElementCommon.id,Qto_CoveringBaseQuantities.Width,KAAN_ILS Summary.1.1 Revit Category,Pset_SiteCommon.Reference,Pset_BuildingElementProxyCommon.id,Pset_StairCommon.NumberOfRiser,KAAN_ILS Summary.3.4 IFC Entiteit | IFC Class,Qto_DoorBaseQuantities.Height,Qto_WallBaseQuantities.Length,Qto_WindowBaseQuantities.Width,Pset_BuildingCommon.IsLandmarked,Qto_BuildingElementProxyQuantities.NetSurfaceArea,Pset_ReinforcementBarPitchOfWall.Reference,Pset_SlabCommon.PitchAngle,Pset_SlabCommon.LoadBearing,Qto_CoveringBaseQuantities.Lijm,Qto_BuildingElementProxyQuantities.id,KAAN_Qtos.Rough Height,Pset_DoorCommon.FireRating,Pset_SanitaryTerminalTypeCommon.id,KAAN_ILS Summary.4.3 Dragend | Load Bearing,Qto_RailingBaseQuantities.Length,KAAN_Qtos.Thickness,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm (4),Pset_SlabCommon.Reference,Qto_CoveringBaseQuantities.40_tegels_keramisch_300x300mm,Qto_WallBaseQuantities.GrossVolume,Qto_WindowBaseQuantities.id,Qto_SlabBaseQuantities.id,KAAN_ILS Summary.id,Pset_ReinforcementBarPitchOfWall.Description,Pset_ManufacturerTypeInformation.Manufacturer,Pset_RailingCommon.id,KAAN_ILS Summary.3.3 Bouwlaag | Level,KAAN_Qtos.ClearWidth,Pset_StairFlightCommon.Reference,Pset_EnvironmentalImpactIndicators.Reference,Pset_StairCommon.Reference,Pset_WallCommon.ExtendToStructure,Pset_ManufacturerTypeInformation.id,Pset_WallCommon.Reference,Pset_CoveringCommon.id,Pset_WindowCommon.id,Pset_WindowCommon.IsExternal,Qto_OpeningElementBaseQuantities.Volume,Qto_OpeningElementBaseQuantities.Width,Qto_BuildingElementProxyQuantities.NetVolume,KAAN_ILS Summary.3.6 NL-SfB code,KAAN_Qtos.Area,Qto_WindowBaseQuantities.Area,Pset_RoofCommon.id,Pset_BuildingCommon.Reference,KAAN_ILS Summary.4.4 Uitwendig | External,Qto_WallBaseQuantities.22_metalstud_profielen,Pset_DoorCommon.SelfClosing,Pset_WindowCommon.Reference,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm (2),Pset_StairCommon.IsExternal,Pset_BuildingCommon.id,Pset_StairFlightCommon.id,Pset_SlabCommon.IsExternal,Qto_OpeningElementBaseQuantities.Area,KAAN_Qtos.Volume,Pset_TransportElementCommon.id,Pset_EnvironmentalImpactIndicators.id,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_BuildingSystemCommon.Reference,KAAN_ILS Summary.3.6 NL-SfB Omschrijving | NL-SfB Description,Qto_DoorBaseQuantities.Width,Qto_WallBaseQuantities.00_gips_beplating_wand_610mm,Pset_BuildingStoreyCommon.AboveGround,Qto_CoveringBaseQuantities.00_baksteen [gevel plint + B2],Pset_TransportElementCommon.Reference,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm,Pset_DoorCommon.id,Qto_CoveringBaseQuantities.20_isolatie_steenwol_130mm,KAAN_ILS Summary.1.3 Fase Gebouwd | Construction Phase,Qto_RailingBaseQuantities.id,Qto_OpeningElementBaseQuantities.id,Qto_OpeningElementBaseQuantities.Height,Pset_SlabCommon.id,KAAN_Qtos.Height,Qto_SlabBaseQuantities.NetVolume,Pset_CoveringCommon.ThermalTransmittance,Pset_BuildingCommon.NumberOfStoreys,Qto_CoveringBaseQuantities.GrossArea,Pset_RailingCommon.Height,Pset_WallCommon.id,Pset_CoveringCommon.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_BuildingElementProxyCommon.Reference,Qto_DoorBaseQuantities.Area,Pset_StairCommon.id,Qto_SlabBaseQuantities.GrossArea,Pset_SanitaryTerminalTypeCommon.Reference,KAAN_Qtos.Width,Qto_WallBaseQuantities.id,Pset_CoveringCommon.IsExternal,KAAN_ILS Summary.4.5 Brandveiligheid | Fire Rating,Pset_OpeningElementCommon.FireExit,KAAN_Qtos.Perimeter,Pset_BuildingSystemCommon.id,Pset_WallCommon.ThermalTransmittance,Pset_RoofCommon.IsExternal,Qto_OpeningElementBaseQuantities.Depth,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm (3),Pset_StairCommon.NumberOfTreads,Qto_CoveringBaseQuantities.45.1 afbouwplaat,Qto_CoveringBaseQuantities.id,Pset_SiteCommon.id,Pset_WallCommon.FireRating,Pset_RailingCommon.IsExternal,Pset_StairFlightCommon.NumberOfRiser,Qto_WallBaseQuantities.20_isolatie_steenwol_150mm,Pset_BuildingStoreyCommon.Reference,Qto_WallBaseQuantities.NetSideArea,Pset_OpeningElementCommon.Reference,Qto_CoveringBaseQuantities.permavoid,Qto_WallBaseQuantities.Air,Qto_SlabBaseQuantities.Length,Qto_WallBaseQuantities.Width,Qto_WallBaseQuantities.NetVolume,Qto_WallBaseQuantities.00_gips (2),Pset_DoorCommon.IsExternal,KAAN_Qtos.id,Pset_WallCommon.LoadBearing,Pset_ReinforcementBarPitchOfWall.id,KAAN_ILS Summary.1.2 Naamgeving Element | Type Name,Qto_RoofBaseQuantities.id,Qto_SlabBaseQuantities.GrossVolume,Qto_SlabBaseQuantities.Perimeter,Pset_WallCommon.IsExternal,Pset_StairCommon.NosingLength,Pset_ReinforcementBarPitchOfSlab.id,Qto_WallBaseQuantities.00_isolatie_EPS,Qto_WallBaseQuantities.GrossFootprintArea,Qto_WallBaseQuantities.20_isolatie_steenwol_75mm,Qto_WallBaseQuantities.00_gips,Pset_BuildingStoreyCommon.id,Qto_CoveringBaseQuantities.GROND (2),KAAN_Qtos.Length,Pset_DoorCommon.FireExit,KAAN_Qtos.Rough Width,Pset_BuildingElementProxyCommon.IsExternal,KAAN_Qtos.ClearHeight,Qto_DoorBaseQuantities.id,Pset_StairFlightCommon.NosingLength,Qto_RoofBaseQuantities.ProjectedArea,Pset_RoofCommon.Reference,Qto_WindowBaseQuantities.Height,Qto_WallBaseQuantities.GrossSideArea
461,80009,2kE5qW$H5BWfH9QsQ5LG0H,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33490341,-2 kelder,-5913.8086713060475,99292.51637243734,-6200.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80016.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80010.0,,,,,,,1.4859312304251933,,,,,,,,,,,,,,0.014859312304251799,,80011.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,29719,,,,,,,,,,,,,,,,,,,,,,,,80021.0,,,,,,,,,,,,,,,,,,,,,,,,,,
462,80048,2kE5qW$H5BWfH9QsQ5LG1m,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33490372,-2 kelder,-5913.8086713060475,99292.51637243734,-6200.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80055.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80049.0,,,,,,,2.4113184753697716,,,,,,,,,,,,,,0.024113184753697454,,80050.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,48426,,,,,,,,,,,,,,,,,,,,,,,,80060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
463,80072,2kE5qW$H5BWfH9QsQ5LG1j,IfcFurnishingElement,71_GM_biggenrug:71_GM_biggenrug,71_GM_biggenrug:71_GM_biggenrug:33490393,-2 kelder,55281.289731723526,60382.64869050598,-6200.0,71_GM_biggenrug:71_GM_biggenrug,<Unnamed>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80078.0,,,,,,,71_GM_biggenrug,,,,,,,,,,,,0.679999999999988,,,,,,,,,,,,,,0.06399999999999789,,80073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80081.0,,,,,,,,,,,,,,,,,,,,,,,,,,
464,80107,36xqSnKEL46PdQeFqPDMqF,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33492182,-1 kelder,-5913.8086713060475,99292.51637243734,-3350.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80114.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80108.0,,,,,,,2.4477741227431213,,,,,,,,,,,,,,0.02447774122743097,,80109.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,49154,,,,,,,,,,,,,,,,,,,,,,,,80119.0,,,,,,,,,,,,,,,,,,,,,,,,,,
465,80145,3uO80blXb0WeCjEBwfcDrK,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33494310,-1 kelder,-5913.8086713060475,99292.51637243734,-3350.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80152.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80146.0,,,,,,,1.5024046908109996,,,,,,,,,,,,,,0.015024046908109831,,80147.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,30048,,,,,,,,,,,,,,,,,,,,,,,,80157.0,,,,,,,,,,,,,,,,,,,,,,,,,,
466,80184,3uO80blXb0WeCjEBwfcDse,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33494490,-1 kelder,-5913.8086713060475,99292.51637243734,-3350.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80191.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80185.0,,,,,,,2.447688781393762,,,,,,,,,,,,,,0.0244768878139373,,80186.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,49154,,,,,,,,,,,,,,,,,,,,,,,,80196.0,,,,,,,,,,,,,,,,,,,,,,,,,,
467,80222,3uO80blXb0WeCjEBwfcDAd,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33495765,-1 kelder,-5913.8086713060475,99292.51637243734,-3350.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80229.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80223.0,,,,,,,1.5024046908109916,,,,,,,,,,,,,,0.015024046908109769,,80224.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,30048,,,,,,,,,,,,,,,,,,,,,,,,80234.0,,,,,,,,,,,,,,,,,,,,,,,,,,
468,80260,3uO80blXb0WeCjEBwfcDAL,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33495783,-1 kelder,-5913.8086713060475,99292.51637243734,-3350.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80267.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80261.0,,,,,,,1.5024046908109938,,,,,,,,,,,,,,0.015024046908109793,,80262.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,30048,,,,,,,,,,,,,,,,,,,,,,,,80272.0,,,,,,,,,,,,,,,,,,,,,,,,,,
469,80298,3uO80blXb0WeCjEBwfcDCJ,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33495905,-2 kelder,-5913.8086713060475,99292.51637243734,-6200.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80305.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80299.0,,,,,,,1.5024046908109996,,,,,,,,,,,,,,0.015024046908109831,,80300.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,30048,,,,,,,,,,,,,,,,,,,,,,,,80310.0,,,,,,,,,,,,,,,,,,,,,,,,,,
470,80337,3uO80blXb0WeCjEBwfcDCU,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33495916,-2 kelder,-5913.8086713060475,99292.51637243734,-6200.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80344.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80338.0,,,,,,,2.447688781393762,,,,,,,,,,,,,,0.0244768878139373,,80339.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,49154,,,,,,,,,,,,,,,,,,,,,,,,80349.0,,,,,,,,,,,,,,,,,,,,,,,,,,
471,80375,3uO80blXb0WeCjEBwfcDFn,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33495939,-2 kelder,-5913.8086713060475,99292.51637243734,-6200.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80382.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80376.0,,,,,,,1.5024046908109916,,,,,,,,,,,,,,0.015024046908109769,,80377.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,30048,,,,,,,,,,,,,,,,,,,,,,,,80387.0,,,,,,,,,,,,,,,,,,,,,,,,,,
472,80413,3uO80blXb0WeCjEBwfcDFy,IfcCovering,FLOORING,Floor:71_FL_markering parkeerplaatsen:33495950,-2 kelder,-5913.8086713060475,99292.51637243734,-6200.0,Floor:71_FL_markering parkeerplaatsen,00_markering parkeervakken,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,80420.0,,,,,,,71_FL_markering parkeerplaatsen,,,,,80414.0,,,,,,,1.5024046908109938,,,,,,,,,,,,,,0.015024046908109793,,80415.0,,,,,,,,,,,,,,,,,,,,,,,,71_FL_markering parkeerplaatsen,,,,,,,,,False,,,30048,,,,,,,,,,,,,,,,,,,,,,,,80425.0,,,,,,,,,,,,,,,,,,,,,,,,,,
473,80465,0PW6LU4PLEYRgcda0KEE4m,IfcStair,NOTDEFINED,24_STR_K bordes shifted:1430mm_250mm:33505850,-1 kelder,15396.191328693953,86932.51648769689,-3600.0,24_STR_K bordes shifted:1430mm_250mm,24_beton_prefab [constructief],,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,80475.0,,,,,,1430mm_250mm,1430mm_250mm,1430mm_250mm,,,,,,,,,,,5.390580000000388,,,,,,,,,False,,80470.0,,,1.0294262000000927,,80468.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,80469.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,80478.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
474,80508,1wFFbT0MPDHgFV$ysWEFoq,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_150mm:33507560,-2 kelder,39716.19132869395,55827.51637243734,-6200.0,Basic Wall:22_WA_kalkzandsteen gen_150mm,00_kalkzandsteen [bouwkundig],,2849.9999999999995,,,,,,,,,,,1199.9999999999698,,,,22_WA_kalkzandsteen gen_150mm,,,,,,,,,,,,,,0.512999999999987,,,80528.0,kalkzandsteen 150mm,,,,,,22_WA_kalkzandsteen gen_150mm,,False,,22_WA_kalkzandsteen gen_150mm,,,,,,,,3.4199999999999138,,,,,,,,,,,,,,0.5129999999999891,,80519.0,,,,,,,,,,,,,,,,,,,,,,,80523.0,,,,,,,,150.0,80517.0,,,,,,5.7333333333333325,,,,,,,,0,,,,,3.4199999999999138,,,,,150.0,0.5129999999999891,,,80532.0,False,80521.0,,,,,False,,,,0.17999999999999614,,,,,1199.9999999999698,,,,,,,,,,3.4199999999999138
475,80552,1wFFbT0MPDHgFV$ysWEFsB,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_150mm:33507799,-1 kelder,39716.19132869395,55827.51637243734,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_150mm,00_kalkzandsteen [bouwkundig],,3030.0000000000005,,,,,,,,,,,1199.9999999999698,,,,22_WA_kalkzandsteen gen_150mm,,,,,,,,,,,,,,0.5453999999999865,,,80572.0,kalkzandsteen 150mm,,,,,,22_WA_kalkzandsteen gen_150mm,,False,,22_WA_kalkzandsteen gen_150mm,,,,,,,,3.635999999999909,,,,,,,,,,,,,,0.5453999999999884,,80563.0,,,,,,,,,,,,,,,,,,,,,,,80567.0,,,,,,,,150.0,80561.0,,,,,,5.7333333333333325,,,,,,,,0,,,,,3.635999999999909,,,,,150.0,0.5453999999999884,,,80576.0,False,80565.0,,,,,False,,,,0.17999999999999614,,,,,1199.9999999999698,,,,,,,,,,3.635999999999909
476,80601,3$HNQ86z95ognN74TC2MNA,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33525976,-1 kelder,17912.191328693953,88122.51625719476,-3319.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80602.0,,,,,,,9.052937593509563,,,,,80617.0,,,,,,,,,,,,,80608.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859134,,,,,,,,,,,,,,,,1.5739046759859148,,80603.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80610.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
477,80641,3$HNQ86z95ognN74TC2MJ5,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33526231,-1 kelder,18240.191328693953,90302.51625719474,-3319.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80642.0,,,,,,,9.052937593509563,,,,,80657.0,,,,,,,,,,,,,80648.0,,,,,,,clash object 90 graden,,,,,,,,,,1.573904675985914,,,,,,,,,,,,,,,,1.5739046759859148,,80643.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80650.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
478,80668,3dHBtbzGPDDfHR$i8$y6EU,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33526300,-2 kelder,18240.191328693953,88137.51625719477,-6169.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80669.0,,,,,,,9.052937593509563,,,,,80684.0,,,,,,,,,,,,,80675.0,,,,,,,clash object 90 graden,,,,,,,,,,1.573904675985914,,,,,,,,,,,,,,,,1.5739046759859148,,80670.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80677.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
479,80705,3dHBtbzGPDDfHR$i8$y6C9,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33526411,-2 kelder,17912.191328693953,82247.51637243734,-6182.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80706.0,,,,,,,9.096108521100513,,,,,80721.0,,,,,,,,,,,,,80712.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5827353884536814,,,,,,,,,,,,,,,,1.5827353884536821,,80707.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80714.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
480,80732,3dHBtbzGPDDfHR$i8$y6DO,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33526490,-2 kelder,20072.191328693953,80056.51637243734,-6169.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80733.0,,,,,,,9.052937593509563,,,,,80748.0,,,,,,,,,,,,,80739.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859148,,,,,,,,,,,,,,,,1.5739046759859148,,80734.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80741.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
481,80756,3dHBtbzGPDDfHR$i8$y6Ds,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33526516,-2 kelder,24536.191328693953,79928.51637243734,-6169.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80757.0,,,,,,,9.052937593509563,,,,,80772.0,,,,,,,,,,,,,80763.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859157,,,,,,,,,,,,,,,,1.5739046759859148,,80758.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80765.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
482,80780,3dHBtbzGPDDfHR$i8$y6AM,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33526548,-2 kelder,12566.191328693953,80028.51648768548,-6169.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80781.0,,,,,,,9.052937593509563,,,,,80796.0,,,,,,,,,,,,,80787.0,,,,,,,clash object 90 graden,,,,,,,,,,1.573904675985915,,,,,,,,,,,,,,,,1.5739046759859148,,80782.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80789.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
483,80804,3dHBtbzGPDDfHR$i8$y6BA,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33526600,-1 kelder,17940.191328693953,80402.51648768641,-3319.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80805.0,,,,,,,9.052937593509563,,,,,80820.0,,,,,,,,,,,,,80811.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859139,,,,,,,,,,,,,,,,1.5739046759859148,,80806.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80813.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
484,80828,0cxcyRv4LEMQAGugaxflLn,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33526830,-2 kelder,37611.19132869395,54641.51637243734,-6182.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80829.0,,,,,,,9.096108521100513,,,,,80844.0,,,,,,,,,,,,,80835.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5827353884536841,,,,,,,,,,,,,,,,1.5827353884536821,,80830.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80837.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
485,80852,0cxcyRv4LEMQAGugaxflKp,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33526892,-2 kelder,37611.19132869395,52941.51637243734,-6169.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80853.0,,,,,,,9.052937593509563,,,,,80868.0,,,,,,,,,,,,,80859.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859165,,,,,,,,,,,,,,,,1.5739046759859148,,80854.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80861.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
486,80876,0cxcyRv4LEMQAGugaxffzA,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33553941,-2 kelder,37315.19132869395,53212.50888024823,-6169.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80877.0,,,,,,,9.052937593509563,,,,,80892.0,,,,,,,,,,,,,80883.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859168,,,,,,,,,,,,,,,,1.5739046759859148,,80878.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80885.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
487,80900,0cxcyRv4LEMQAGugaxffzd,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33553976,-2 kelder,44837.19132869395,53212.5088802482,-6169.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80901.0,,,,,,,9.052937593509563,,,,,80916.0,,,,,,,,,,,,,80907.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859168,,,,,,,,,,,,,,,,1.5739046759859148,,80902.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80909.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
488,80924,0cxcyRv4LEMQAGugaxffyF,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33554000,-1 kelder,44837.19132869395,53212.50138806005,-3319.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80925.0,,,,,,,9.052937593509563,,,,,80940.0,,,,,,,,,,,,,80931.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859165,,,,,,,,,,,,,,,,1.5739046759859148,,80926.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80933.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
489,80948,0cxcyRv4LEMQAGugaxffui,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33554291,-1 kelder,44541.19132869395,54641.51637243734,-3319.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80949.0,,,,,,,9.052937593509563,,,,,80964.0,,,,,,,,,,,,,80955.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859168,,,,,,,,,,,,,,,,1.5739046759859148,,80950.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80957.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
490,80972,0cxcyRv4LEMQAGugaxffwa,IfcBuildingElementProxy,NOTDEFINED,32_GM_UN_door swing clash object:clash object 90 graden:33554427,-1 kelder,37606.19132869395,52941.51637243734,-3319.0,32_GM_UN_door swing clash object:clash object 90 graden,Default Clash Object,,,,,,,,,80973.0,,,,,,,9.052937593509563,,,,,80988.0,,,,,,,,,,,,,80979.0,,,,,,,clash object 90 graden,,,,,,,,,,1.5739046759859165,,,,,,,,,,,,,,,,1.5739046759859148,,80974.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80981.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
