type,name,geometry
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9639468,"MULTIPOLYGON (((56.647006 5.839887, 56.667006 5.839887, 56.662006 5.759887, 60.447006 5.759887, 60.442006 5.839887, 60.462006 5.839887, 60.462006 5.899887, 60.417006 5.899887, 60.417006 6.139887, 56.692006 6.139887, 56.692006 5.899887, 56.647006 5.899887, 56.647006 5.839887)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9639466,"MULTIPOLYGON (((55.005006 8.855, 54.765006 8.855, 54.765006 8.9, 54.705006 8.9, 54.705006 8.88, 54.625006 8.885, 54.625006 7.74, 54.705006 7.745, 54.705006 7.725, 54.765006 7.725, 54.765006 7.77, 55.005006 7.77, 55.005006 8.855)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9639467,"MULTIPOLYGON (((63.270006 6.139887, 63.270006 5.899887, 63.225006 5.899887, 63.225006 5.839887, 63.245006 5.839887, 63.240006 5.759887, 64.385006 5.759887, 64.380006 5.839887, 64.400006 5.839887, 64.400006 5.899887, 64.355006 5.899887, 64.355006 6.139887, 63.270006 6.139887)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9639462,"MULTIPOLYGON (((54.945006 7.168387, 54.765006 7.168387, 54.765006 7.213387, 54.705006 7.213387, 54.705006 7.193387, 54.625006 7.198387, 54.625006 5.759887, 56.677006 5.759887, 56.672006 5.839887, 56.692006 5.839887, 56.692006 5.899887, 56.647006 5.899887, 56.647006 6.099887, 54.945006 6.099887, 54.945006 7.168387)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9639463,"MULTIPOLYGON (((67.730006 6.94, 66.160006 6.94, 66.160006 6.7, 66.115006 6.7, 66.115006 6.64, 66.135006 6.64, 66.130006 6.56, 67.760006 6.56, 67.755006 6.64, 67.775006 6.64, 67.775006 6.7, 67.730006 6.7, 67.730006 6.94)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9638796,"MULTIPOLYGON (((25.655006 6.94, 25.655006 6.7, 25.610006 6.7, 25.610006 6.64, 25.630006 6.64, 25.625006 6.56, 27.255006 6.56, 27.250006 6.64, 27.270006 6.64, 27.270006 6.7, 27.225006 6.7, 27.225006 6.94, 25.655006 6.94)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9638255,"MULTIPOLYGON (((32.327506 6.94, 32.327506 6.7, 32.282506 6.7, 32.282506 6.64, 32.302506 6.64, 32.297506 6.56, 34.005006 6.56, 34.000006 6.64, 34.020006 6.64, 34.020006 6.7, 33.975006 6.7, 33.975006 6.94, 32.327506 6.94)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9638255,"MULTIPOLYGON (((29.515006 6.94, 29.515006 6.7, 29.470006 6.7, 29.470006 6.64, 29.490006 6.64, 29.485006 6.56, 31.192506 6.56, 31.187506 6.64, 31.207506 6.64, 31.207506 6.7, 31.162506 6.7, 31.162506 6.94, 29.515006 6.94)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9637692,"MULTIPOLYGON (((35.140006 6.94, 35.140006 6.7, 35.095006 6.7, 35.095006 6.64, 35.115006 6.64, 35.110006 6.56, 37.380006 6.56, 37.375006 6.64, 37.395006 6.64, 37.395006 6.7, 37.350006 6.7, 37.350006 6.94, 35.140006 6.94)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9637689,"MULTIPOLYGON (((38.515006 6.88, 38.515006 6.7, 38.470006 6.7, 38.470006 6.64, 38.490006 6.64, 38.485006 6.56, 39.820006 6.56, 39.820006 8.892, 39.740006 8.887, 39.740006 8.907, 39.680006 8.907, 39.680006 8.862, 39.480006 8.862, 39.480006 6.88, 38.515006 6.88)))"
